source_file	source_line	function	signature	source_owner	target_branch	source_anchor	source_text_sha256	source_algorithm	source_fields	source_constants	source_side_effects	retail_classification	retail_va_or_empty	retail_name_candidates	retail_evidence	retail_evidence_boundary	retail_falsifier	rebuild_disposition	rebuild_owner	rebuild_evidence
Career.h	140	CCareer::GetGoodieState	GetGoodieState(int goodie_num)	CCareer	ALL_TARGETS	references/Onslaught/Career.h:140-140	9b175bd594c2155313490c71bcdf29b4dd9f0bda905847c01d3b1774275151a3	Returns mGoodies[goodie_num].mState.	mGoodies;mState		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Career.h:140;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/career-save-format-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/career-progression-static-bridge-contract.md;reverse-engineering/source-code/gameplay/career-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PORTED_SOURCE_SHAPE	rebuild/OnslaughtRebuild.Core/RetailCareerUpdateGoodieStates.cs	RetailCareerGoodies carries direct get/set state access over the 300-entry store.
Career.h	141	CCareer::SetGoodieState	SetGoodieState(int goodie_num, EGoodieState state)	CCareer	ALL_TARGETS	references/Onslaught/Career.h:141-141	4930d8266e48834cd2480d8ba3b4d6dff3eb82170b95430e8d273d2d3eb45e62	Writes mState; source body: mGoodies[goodie_num].mState = state ;	mGoodies;mState		mState	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Career.h:141;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/career-save-format-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/career-progression-static-bridge-contract.md;reverse-engineering/source-code/gameplay/career-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PORTED_SOURCE_SHAPE	rebuild/OnslaughtRebuild.Core/RetailCareerUpdateGoodieStates.cs	RetailCareerGoodies carries direct get/set state access over the 300-entry store.
Career.h	153	CCareer::InProgress	InProgress()	CCareer	ALL_TARGETS	references/Onslaught/Career.h:153-153	bf4d2071343a3f980f800c9d0cbb0cb8484ac26aebfb5d7aa028b6e728ed2023	Returns ( mCareerInProgress ).	mCareerInProgress		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Career.h:153;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/career-save-format-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/career-progression-static-bridge-contract.md;reverse-engineering/source-code/gameplay/career-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/RetailCareer*.cs	Career graph, grade, slot, kill, goodie, and Level-100 handoff slices exist; save persistence and the options tail remain absent.
Career.h	154	CCareer::SetInProgress	SetInProgress()	CCareer	ALL_TARGETS	references/Onslaught/Career.h:154-154	a40cf6c26dc4811859c87ade6915656750241a111cd22d0d377ca12f5ff384ed	Writes mCareerInProgress; source body: mCareerInProgress = TRUE;	mCareerInProgress	TRUE	mCareerInProgress	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Career.h:154;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/career-save-format-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/career-progression-static-bridge-contract.md;reverse-engineering/source-code/gameplay/career-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/RetailCareer*.cs	Career graph, grade, slot, kill, goodie, and Level-100 handoff slices exist; save persistence and the options tail remain absent.
Career.h	156	CCareer::GetSlots	& GetSlots()	CCareer	ALL_TARGETS	references/Onslaught/Career.h:156-156	7b0e5f9b306e92821c85239ada4b96e4647a0e5891a7fbe347d0dbbe415e5644	Returns mSlots.	mSlots		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Career.h:156;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/career-save-format-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/career-progression-static-bridge-contract.md;reverse-engineering/source-code/gameplay/career-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PORTED_SOURCE_SHAPE	rebuild/OnslaughtRebuild.Core/RetailCareerProgress.cs	RetailCareerSlots carries the 32-word store and exposes the raw words.
Career.h	161	CCareer::GetIsGod	GetIsGod(int player)	CCareer	ALL_TARGETS	references/Onslaught/Career.h:161-161	e4c5b81e5efd85276f8c4f1c06327bf67c31182c11ecf437ef59c95b7100f3c4	Returns mIsGod[player].	mIsGod		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Career.h:161;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/career-save-format-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/career-progression-static-bridge-contract.md;reverse-engineering/source-code/gameplay/career-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/RetailCareer*.cs	Career graph, grade, slot, kill, goodie, and Level-100 handoff slices exist; save persistence and the options tail remain absent.
Career.h	162	CCareer::SetIsGod	SetIsGod(int player, BOOL val)	CCareer	ALL_TARGETS	references/Onslaught/Career.h:162-162	c919dd6e65be624623c77c00c58cc7ba127d78846a88c2a31d03bf2794bc8fe5	Writes mIsGod[player]; source body: mIsGod[player] = val ;	mIsGod		mIsGod[player]	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Career.h:162;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/career-save-format-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/career-progression-static-bridge-contract.md;reverse-engineering/source-code/gameplay/career-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/RetailCareer*.cs	Career graph, grade, slot, kill, goodie, and Level-100 handoff slices exist; save persistence and the options tail remain absent.
Career.h	166	CCareer::GetSoundVolume	GetSoundVolume()	CCareer	ALL_TARGETS	references/Onslaught/Career.h:166-166	0c12d2fdb40fd67c1a77c071d696e00aef0710ff299804361b4a874918241f21	Returns mSoundVolume.	mSoundVolume		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Career.h:166;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/career-save-format-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/career-progression-static-bridge-contract.md;reverse-engineering/source-code/gameplay/career-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/RetailCareer*.cs	Career graph, grade, slot, kill, goodie, and Level-100 handoff slices exist; save persistence and the options tail remain absent.
Career.h	167	CCareer::SetSoundVolume	SetSoundVolume(float val)	CCareer	ALL_TARGETS	references/Onslaught/Career.h:167-167	12512e9cea79778bcb178b0370eb1eb9d1921577ab37e7f6196c5b607b8f7034	Writes mSoundVolume; source body: mSoundVolume = val ;	mSoundVolume		mSoundVolume	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Career.h:167;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/career-save-format-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/career-progression-static-bridge-contract.md;reverse-engineering/source-code/gameplay/career-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/RetailCareer*.cs	Career graph, grade, slot, kill, goodie, and Level-100 handoff slices exist; save persistence and the options tail remain absent.
Career.h	169	CCareer::GetMusicVolume	GetMusicVolume()	CCareer	ALL_TARGETS	references/Onslaught/Career.h:169-169	b00e62aae45c99712a6c1fb2e7e2e7f27510906fbfcd9988e27975247f916522	Returns mMusicVolume.	mMusicVolume		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Career.h:169;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/career-save-format-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/career-progression-static-bridge-contract.md;reverse-engineering/source-code/gameplay/career-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/RetailCareer*.cs	Career graph, grade, slot, kill, goodie, and Level-100 handoff slices exist; save persistence and the options tail remain absent.
Career.h	170	CCareer::SetMusicVolume	SetMusicVolume(float val)	CCareer	ALL_TARGETS	references/Onslaught/Career.h:170-170	d46b97fe9205acb3b1711391bf6f9c4bde15c3d08394a91fbd558516e0251eff	Writes mMusicVolume; source body: mMusicVolume = val ;	mMusicVolume		mMusicVolume	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Career.h:170;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/career-save-format-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/career-progression-static-bridge-contract.md;reverse-engineering/source-code/gameplay/career-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/RetailCareer*.cs	Career graph, grade, slot, kill, goodie, and Level-100 handoff slices exist; save persistence and the options tail remain absent.
Career.h	172	CCareer::GetControllerConfigurationNum	GetControllerConfigurationNum(int player)	CCareer	ALL_TARGETS	references/Onslaught/Career.h:172-172	25dff3c1e96da90423118423afb0f80b548e2f9f6ded084e5a9379b3f6187a86	Returns mControllerConfigurationNum[player].	mControllerConfigurationNum		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/Career.h:172;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/career-save-format-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/career-progression-static-bridge-contract.md;reverse-engineering/source-code/gameplay/career-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/RetailCareer*.cs	Career graph, grade, slot, kill, goodie, and Level-100 handoff slices exist; save persistence and the options tail remain absent.
