# bea.source-crosswalk.remediation-wave1.v1
# Parent audit: t_a103d4a7 commit 906452399d8fda9c1549859a66492ab72761a8f3
# Applied batch: 2 plus semantic correction t_497a7f9f (cumulative/final)
# Baseline: 1,783 AST definitions; 1,164 crosswalk rows; 1,149 valid joins; 15 non-function extras; 634 omitted definitions.
# Wave 1 does not add the 634 omitted definitions; they remain the named subsystem-expansion backlog.
# authority_targets are existing read-only authorities; analogy_boundary states the exact ceiling of each decision. The 24 original unsupported-analog downgrades carry a COLD_REAUDIT disposition after promoted-table, exact-note, and bounded-owner-alias review.
source_file	source_function	src_line	source_anchor	before_classification	before_va	action	after_classification	after_va	retail_name	evidence_status	authority_targets	analogy_boundary	raw_finding_codes	audit_disposition
game.cpp	CWorld::kCooperativeMultiplayer	3106	game.cpp:3106	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW;SOURCE_NAME_AMBIGUOUS	REMOVED_REAL_DEFECT
game.cpp	CWorld::kVersusMultiplayer	3129	game.cpp:3129	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW;SOURCE_NAME_AMBIGUOUS	REMOVED_REAL_DEFECT
game.cpp	CGame::SetPlayerLives	4033	game.cpp:4033	SOURCE_ANALOG	0x00472620	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x00472620	CGame__SetPlayerLives	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x00472620 to CGame__SetPlayerLives; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
game.cpp	ReceiveButtonAction	4094	game.cpp:4094	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 1240,4094; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.cpp	mAttachScriptsToUnits	80	InitThing.cpp:80	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW	REMOVED_REAL_DEFECT
InitThing.h	Copy	144	InitThing.h:144	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 144,379,435,645,651,699,751,810,850,876; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Load	170	InitThing.h:170	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 170,391,454,665,709,764,819,858; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Copy	379	InitThing.h:379	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 144,379,435,645,651,699,751,810,850,876; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Load	391	InitThing.h:391	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 170,391,454,665,709,764,819,858; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	mSquadDelay	422	InitThing.h:422	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW	REMOVED_REAL_DEFECT
InitThing.h	Copy	435	InitThing.h:435	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 144,379,435,645,651,699,751,810,850,876; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Load	454	InitThing.h:454	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 170,391,454,665,709,764,819,858; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Copy	645	InitThing.h:645	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 144,379,435,645,651,699,751,810,850,876; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Copy	651	InitThing.h:651	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 144,379,435,645,651,699,751,810,850,876; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Load	665	InitThing.h:665	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 170,391,454,665,709,764,819,858; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Copy	699	InitThing.h:699	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 144,379,435,645,651,699,751,810,850,876; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Load	709	InitThing.h:709	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 170,391,454,665,709,764,819,858; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Copy	751	InitThing.h:751	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 144,379,435,645,651,699,751,810,850,876; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Load	764	InitThing.h:764	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 170,391,454,665,709,764,819,858; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Copy	810	InitThing.h:810	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 144,379,435,645,651,699,751,810,850,876; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Load	819	InitThing.h:819	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 170,391,454,665,709,764,819,858; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Copy	850	InitThing.h:850	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 144,379,435,645,651,699,751,810,850,876; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Load	858	InitThing.h:858	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 170,391,454,665,709,764,819,858; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
InitThing.h	Copy	876	InitThing.h:876	NO_MATCH_FOUND		RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND			LINE_AND_SIGNATURE_DISTINCT	pinned references/Onslaught AST inventory	Same file/function label occurs at source lines 144,379,435,645,651,699,751,810,850,876; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	SOURCE_NAME_AMBIGUOUS	SOURCE_NAME_AMBIGUITY_INFORMATIONAL
ltshell.cpp	PCLTShell::ConfirmDevice	931	ltshell.cpp:931	SOURCE_ANALOG	0x00512c40	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x00512c40	PCLTShell__ConfirmDevice	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x00512c40 to PCLTShell__ConfirmDevice; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::CMemoryHeap	291	MemoryManager.cpp:291	SOURCE_ANALOG	0x004a1390	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a1390	CMemoryHeap__ctor	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure use the conventional __ctor projection for this same source owner; the analogy is limited to constructor identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::FreeTiny	448	MemoryManager.cpp:448	SOURCE_ANALOG	0x004a1570	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a1570	CMemoryHeap__FreeTiny	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a1570 to CMemoryHeap__FreeTiny; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::ReallocTiny	471	MemoryManager.cpp:471	SOURCE_ANALOG	0x004a15a0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a15a0	CMemoryHeap__ReallocTiny	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a15a0 to CMemoryHeap__ReallocTiny; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::AllocTiny	502	MemoryManager.cpp:502	SOURCE_ANALOG	0x004a1810	DOWNGRADE_UNSUPPORTED_ANALOG	NO_MATCH_FOUND		CMemoryHeap__Alloc	BOUNDED_NO_MATCH_REAUDITED	reverse-engineering/binary-analysis/ghidra-fullpass-findings/W005/primary/A13.md;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W005/adversarial/B13.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	Cold re-audit across the promoted CMemoryHeap full-pass, current names, semantic tables, and bounded aliases confirms 0x004a1810 is the full Alloc owner; its tiny-allocation path does not establish a separate named AllocTiny body for source line 502. Binary absence and inlining are not claimed.	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;COLD_REAUDIT_CONFIRMED
MemoryManager.cpp	CMemoryHeap::Shutdown	568	MemoryManager.cpp:568	SOURCE_ANALOG	0x004a17b0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a17b0	CMemoryHeap__Shutdown	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a17b0 to CMemoryHeap__Shutdown; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::Alloc	613	MemoryManager.cpp:613	SOURCE_ANALOG	0x004a1810	STRENGTHEN_NAME_ONLY_ANALOG;RETAIN_UNIQUE_VA_OWNER	SOURCE_ANALOG	0x004a1810	CMemoryHeap__Alloc	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a1810 to CMemoryHeap__Alloc; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;FIX_VA_COLLISION_BY_PEER
MemoryManager.cpp	CMemoryHeap::ReAlloc	805	MemoryManager.cpp:805	SOURCE_ANALOG	0x004a1c40	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a1c40	CMemoryHeap__ReAlloc	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a1c40 to CMemoryHeap__ReAlloc; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::Free	828	MemoryManager.cpp:828	SOURCE_ANALOG	0x004a1ca0	STRENGTHEN_NAME_ONLY_ANALOG;RETAIN_UNIQUE_VA_OWNER	SOURCE_ANALOG	0x004a1ca0	CMemoryHeap__Free	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a1ca0 to CMemoryHeap__Free; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;FIX_VA_COLLISION_BY_PEER
MemoryManager.cpp	CMemoryHeap::AddToFreeList	856	MemoryManager.cpp:856	SOURCE_ANALOG	0x004a1d60	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a1d60	CMemoryHeap__AddToFreeList	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a1d60 to CMemoryHeap__AddToFreeList; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::SetMerge	975	MemoryManager.cpp:975	SOURCE_ANALOG	0x004a1ea0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a1ea0	CMemoryHeap__SetMerge	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a1ea0 to CMemoryHeap__SetMerge; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::Cleanup	1039	MemoryManager.cpp:1039	SOURCE_ANALOG	0x004a1640	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a1640	CMemoryHeap__Cleanup	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a1640 to CMemoryHeap__Cleanup; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::FreeAll	1147	MemoryManager.cpp:1147	SOURCE_ANALOG	0x004a1ca0	DOWNGRADE_UNSUPPORTED_ANALOG	NO_MATCH_FOUND		CMemoryHeap__Free	BOUNDED_NO_MATCH_REAUDITED	reverse-engineering/binary-analysis/ghidra-fullpass-findings/W005/primary/A13.md;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W005/adversarial/B13.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	Cold re-audit across the promoted CMemoryHeap full-pass, current names, semantic tables, and bounded aliases confirms 0x004a1ca0 is CMemoryHeap::Free, not the source FreeAll stub at line 1147; no separate named FreeAll body is proven. Binary absence and optimization are not claimed.	ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION	FIX_WEAK_ANALOG_EVIDENCE;COLD_REAUDIT_CONFIRMED
MemoryManager.cpp	CMemoryHeap::OutputStats	1224	MemoryManager.cpp:1224	SOURCE_ANALOG	0x004a1f60	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a1f60	CMemoryHeap__OutputStats	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a1f60 to CMemoryHeap__OutputStats; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::PrintStats	1291	MemoryManager.cpp:1291	SOURCE_ANALOG	0x004a2190	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a2190	CMemoryHeap__PrintStats	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a2190 to CMemoryHeap__PrintStats; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::LogStats	1362	MemoryManager.cpp:1362	SOURCE_ANALOG	0x004a2460	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a2460	CMemoryHeap__LogStats	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a2460 to CMemoryHeap__LogStats; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::CalcAndShowDeltas	1412	MemoryManager.cpp:1412	SOURCE_ANALOG	0x004a25c0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a25c0	CMemoryHeap__CalcAndShowDeltas	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a25c0 to CMemoryHeap__CalcAndShowDeltas; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryHeap::DumpMap	1663	MemoryManager.cpp:1663	SOURCE_ANALOG	0x004a2660	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a2660	CMemoryHeap__DumpMap	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a2660 to CMemoryHeap__DumpMap; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryManager::FlagAsBaseSet	1741	MemoryManager.cpp:1741	SOURCE_ANALOG	0x004a2a20	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a2a20	CMemoryManager__FlagAsBaseSet	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a2a20 to CMemoryManager__FlagAsBaseSet; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
MemoryManager.cpp	CMemoryManager::DumpMemory	1775	MemoryManager.cpp:1775	SOURCE_ANALOG	0x004a2a80	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004a2a80	CMemoryManager__DumpMemory	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004a2a80 to CMemoryManager__DumpMemory; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
Music.cpp	CMusic::DeviceChangeTrack	166	Music.cpp:166	NO_MATCH_FOUND		REASSIGN_CORRECTED_SOURCE_EXACT	SOURCE_EXACT	0x004bb450	CMusic::DeviceChangeTrack	SOURCE_BODY_IDENTITY	reverse-engineering/binary-analysis/cmusic-shared-semantics-2026-08-11.tsv	The shared-semantics row explicitly corrects the saved CMusic__Play label, anchors Music.cpp:166, and identifies the retail body as DeviceChangeTrack; no Play identity is inferred.	OK	FIX_EXACT_IDENTITY
Music.cpp	CMusic::Play	182	Music.cpp:182	SOURCE_EXACT	0x004bb450	DOWNGRADE_STALE_EXACT_IDENTITY	NO_MATCH_FOUND		CMusic::DeviceChangeTrack	BOUNDED_NO_MATCH	reverse-engineering/binary-analysis/cmusic-shared-semantics-2026-08-11.tsv	The only current name-table hit is explicitly corrected by the stronger shared-semantics authority to DeviceChangeTrack at source line 166; no separate retail Play body is proven.	EXACT_IDENTITY_EVIDENCE_WEAK	RAW_NAME_HIT_FALSE_POSITIVE_STALE_AUTHORITY
PCController.cpp	CController::mMappings	15	PCController.cpp:15	NO_MATCH_FOUND		REMOVE_NON_FUNCTION_EXTRA	REMOVED_NON_FUNCTION			AST_NON_FUNCTION	audit commit 906452399d8fda9c1549859a66492ab72761a8f3	Fresh tree-sitter inventory identifies this source location as data, an initializer, or a switch label rather than a function definition.	CROSSWALK_EXTRA_ROW	REMOVED_REAL_DEFECT
